,ID_start,ID_end,connexion capacity
8817,DXB,SFO,7765
8818,DXB,SGN,4911
8819,DXB,SIN,7765
8820,DXB,SVO,6456
8821,DXB,SYD,6456
8822,DXB,TPE,7765
8823,DXB,TUN,2573
8824,DXB,YYZ,7765
8825,HGH,AMS,10300
8826,HGH,CAN,10300
8827,HGH,CKG,4661
8828,HGH,DMK,2657
8829,HGH,DOH,10300
8830,HGH,HKG,10300
8831,HGH,ICN,10300
8832,HGH,KMG,4661
8833,HGH,KUL,10300
8834,HGH,PEK,10300
8835,HGH,SIN,10300
8836,HGH,SZX,3413
8837,HGH,TPE,10300
8838,HGH,XIY,3027
8839,HKG,ADD,5272
8840,HKG,ADL,1562
8841,HKG,AKL,3235
8842,HKG,AMS,9763
8843,HKG,BKK,9763
8844,HKG,BOM,5717
8845,HKG,CAN,9763
8846,HKG,CDG,9763
8847,HKG,CGK,5717
8848,HKG,CKG,4418
8849,HKG,DEL,9152
8850,HKG,DMK,2518
8851,HKG,DOH,9763
8852,HKG,DXB,9763
8853,HKG,EWR,9763
8854,HKG,FRA,9763
8855,HKG,HGH,3616
8856,HKG,HND,4839
8857,HKG,ICN,9763
8858,HKG,IST,9763
8859,HKG,JFK,9763
8860,HKG,JNB,6643
8861,HKG,KMG,4418
8862,HKG,KUL,9763
8863,HKG,LAX,9763
8864,HKG,LHR,9763
8865,HKG,MEL,4839
8866,HKG,MNL,6174
8867,HKG,ORD,9763
8868,HKG,PEK,9763
8869,HKG,PVG,9763
8870,HKG,SFO,9763
8871,HKG,SGN,6174
8872,HKG,SHA,1562
8873,HKG,SIN,9763
8874,HKG,SVO,8117
8875,HKG,SYD,8117
8876,HKG,TPE,9763
8877,HKG,XIY,2869
8878,HKG,YYZ,9763
8879,ICN,AKL,2938
8880,ICN,AMS,8866
8881,ICN,ATL,8866
8882,ICN,BKK,8866
8883,ICN,BOM,5192
8884,ICN,CAN,8866
8885,ICN,CDG,8866
8886,ICN,CGK,5192
8887,ICN,CKG,4012
8888,ICN,DEL,8311
8889,ICN,DFW,8866
8890,ICN,DOH,8866
8891,ICN,DXB,8866
8892,ICN,FRA,8866
8893,ICN,HGH,3284
8894,ICN,HKG,8866
8895,ICN,HND,4394
8896,ICN,IAH,8866
8897,ICN,IST,8866
8898,ICN,JFK,8866
8899,ICN,KMG,4012
8900,ICN,KUL,8866
8901,ICN,LAS,6033
8902,ICN,LAX,8866
8903,ICN,LHR,8866
8904,ICN,MAD,8866
8905,ICN,MNL,5607
8906,ICN,NBO,4012
8907,ICN,ORD,8866
8908,ICN,PEK,8866
8909,ICN,PVG,8866
8910,ICN,SEA,8311
8911,ICN,SFO,8866
8912,ICN,SGN,5607
8913,ICN,SIN,8866
8914,ICN,SVO,7371
8915,ICN,SYD,7371
8916,ICN,SZX,2938
8917,ICN,TPE,8866
8918,ICN,XIY,2606
8919,ICN,YYZ,8866
8920,IST,ADD,5458
8921,IST,ALG,3744
8922,IST,AMS,10108
8923,IST,BCN,7375
8924,IST,BKK,10108
8925,IST,BOM,5919
8926,IST,CAI,9476
8927,IST,CAN,10108
8928,IST,CDG,10108
8929,IST,CMN,5010
8930,IST,DEL,9476
8931,IST,DOH,10108
8932,IST,DXB,10108
8933,IST,FRA,10108
8934,IST,GRU,10108
8935,IST,HKG,10108
8936,IST,HRG,799
8937,IST,IAH,10108
8938,IST,ICN,10108
8939,IST,JED,8934
8940,IST,JFK,10108
8941,IST,JNB,6878
8942,IST,KUL,10108
8943,IST,LAX,10108
8944,IST,LGW,3744
8945,IST,LHR,10108
8946,IST,LOS,4574
8947,IST,MAD,10108
8948,IST,NBO,4574
8949,IST,ORD,10108
8950,IST,PEK,10108
8951,IST,PVG,10108
8952,IST,SIN,10108
8953,IST,SVO,8404
8954,IST,TUN,3350
8955,IST,YYZ,10108
8956,JED,ADD,7188
8957,JED,ALG,4930
8958,JED,BOM,7795
8959,JED,CAI,12479
8960,JED,CAN,13311
8961,JED,CDG,13311
8962,JED,CGK,7795
8963,JED,CMN,6597
8964,JED,DEL,12479
8965,JED,DOH,13311
8966,JED,DXB,13311
8967,JED,FRA,13311
8968,JED,IST,13311
8969,JED,JFK,13311
8970,JED,JNB,9058
8971,JED,KUL,13311
8972,JED,LAX,13311
8973,JED,LGW,4930
8974,JED,LHR,13311
8975,JED,MAD,13311
8976,JED,MNL,8419
8977,JED,NBO,6024
8978,JED,SIN,13311
8979,JED,TUN,4411
8980,JED,YYZ,13311
8981,KMG,BKK,11441
8982,KMG,CAN,11441
8983,KMG,CKG,5177
8984,KMG,DMK,2951
8985,KMG,DXB,11441
8986,KMG,HGH,4237
8987,KMG,HKG,11441
8988,KMG,ICN,11441
8989,KMG,KUL,11441
8990,KMG,PEK,11441
8991,KMG,PVG,11441
8992,KMG,SHA,1830
8993,KMG,SIN,11441
8994,KMG,SZX,3791
8995,KMG,TPE,11441
8996,KMG,XIY,3362
8997,KUL,ADL,2088
8998,KUL,AKL,4326
8999,KUL,AMS,13052
9000,KUL,BKK,13052
9001,KUL,BOM,7643
9002,KUL,CAN,13052
9003,KUL,CDG,13052
9004,KUL,CGK,7643
9005,KUL,DEL,12236
9006,KUL,DMK,3367
9007,KUL,DOH,13052
9008,KUL,DXB,13052
9009,KUL,FRA,13052
9010,KUL,HGH,4834
9011,KUL,HKG,13052
9012,KUL,HND,6469
9013,KUL,ICN,13052
9014,KUL,IST,13052
9015,KUL,JED,11536
9016,KUL,KMG,5906
9017,KUL,LHR,13052
9018,KUL,MEL,6469
9019,KUL,MNL,8255
9020,KUL,PEK,13052
9021,KUL,PVG,13052
9022,KUL,SGN,8255
9023,KUL,SIN,13052
9024,KUL,SYD,10851
9025,KUL,SZX,4326
9026,KUL,TPE,13052
9027,LAX,AKL,2949
9028,LAX,AMS,8897
9029,LAX,ATL,8897
9030,LAX,BOS,6492
9031,LAX,CAN,8897
9032,LAX,CDG,8897
9033,LAX,CLT,6054
9034,LAX,DEN,5210
9035,LAX,DFW,8897
9036,LAX,DXB,8897
9037,LAX,EWR,8897
9038,LAX,FRA,8897
9039,LAX,GRU,8897
9040,LAX,HKG,8897
9041,LAX,HND,4410
9042,LAX,IAH,8897
9043,LAX,ICN,8897
9044,LAX,IST,8897
9045,LAX,JED,7864
9046,LAX,JFK,8897
9047,LAX,LAS,6054
9048,LAX,LHR,8897
9049,LAX,LIM,4410
9050,LAX,MAD,8897
9051,LAX,MCO,6054
9052,LAX,MEL,4410
9053,LAX,MEX,7864
9054,LAX,MIA,8897
9055,LAX,MNL,5627
9056,LAX,ORD,8897
9057,LAX,PEK,8897
9058,LAX,PHX,4804
9059,LAX,PVG,8897
9060,LAX,SEA,8341
9061,LAX,SFO,8897
9062,LAX,SVO,7397
9063,LAX,SYD,7397
9064,LAX,TPE,8897
9065,LAX,YYZ,8897
9066,LHR,ADD,3954
9067,LHR,ALG,2712
9068,LHR,AMS,7322
9069,LHR,ATL,7322
9070,LHR,BCN,5343
9071,LHR,BKK,7322
9072,LHR,BOM,4288
9073,LHR,BOS,5343
9074,LHR,CAI,6864
9075,LHR,CAN,7322
9076,LHR,CDG,7322
9077,LHR,CLT,4982
9078,LHR,CMN,3629
9079,LHR,CPT,578
9080,LHR,DEL,6864
9081,LHR,DEN,4288
9082,LHR,DFW,7322
9083,LHR,DOH,7322
9084,LHR,DXB,7322
9085,LHR,EWR,7322
9086,LHR,EZE,3629
9087,LHR,FRA,7322
9088,LHR,GRU,7322
9089,LHR,HKG,7322
9090,LHR,HND,3629
9091,LHR,IAH,7322
9092,LHR,ICN,7322
9093,LHR,IST,7322
9094,LHR,JED,6472
9095,LHR,JFK,7322
9096,LHR,JNB,4982
9097,LHR,KUL,7322
9098,LHR,LAS,4982
9099,LHR,LAX,7322
9100,LHR,LOS,3313
9101,LHR,MAD,7322
9102,LHR,MEX,6472
9103,LHR,MIA,7322
9104,LHR,MNL,4631
9105,LHR,NBO,3313
9106,LHR,ORD,7322
9107,LHR,PEK,7322
9108,LHR,PHX,3954
9109,LHR,PVG,7322
9110,LHR,SEA,6864
9111,LHR,SFO,7322
9112,LHR,SIN,7322
9113,LHR,SVO,6087
9114,LHR,TUN,2426
9115,LHR,YYZ,7322
9116,MEL,ADL,1809
9117,MEL,AKL,3748
9118,MEL,BKK,11309
9119,MEL,CAN,11309
9120,MEL,CBR,415
9121,MEL,CGK,6622
9122,MEL,DEL,10601
9123,MEL,DOH,11309
9124,MEL,DXB,11309
9125,MEL,HKG,11309
9126,MEL,KUL,11309
9127,MEL,LAX,11309
9128,MEL,MNL,7152
9129,MEL,PVG,11309
9130,MEL,SGN,7152
9131,MEL,SIN,11309
9132,MEL,SYD,9402
9133,MNL,BKK,10585
9134,MNL,CAN,10585
9135,MNL,CGK,6198
9136,MNL,DOH,10585
9137,MNL,DXB,10585
9138,MNL,HKG,10585
9139,MNL,HND,5246
9140,MNL,ICN,10585
9141,MNL,JED,9356
9142,MNL,KUL,10585
9143,MNL,LAX,10585
9144,MNL,LHR,10585
9145,MNL,MEL,5246
9146,MNL,PEK,10585
9147,MNL,PVG,10585
9148,MNL,SFO,10585
9149,MNL,SGN,6694
9150,MNL,SIN,10585
9151,MNL,SYD,8800
9152,MNL,TPE,10585
9153,NBO,ADD,5230
9154,NBO,AMS,9685
9155,NBO,BKK,9685
9156,NBO,BOM,5671
9157,NBO,CAI,9079
9158,NBO,CAN,9685
9159,NBO,CDG,9685
9160,NBO,DEL,9079
9161,NBO,DOH,9685
9162,NBO,DXB,9685
9163,NBO,ICN,9685
9164,NBO,IST,9685
9165,NBO,JED,8560
9166,NBO,JNB,6590
9167,NBO,LHR,9685
9168,NBO,LOS,4383
9169,PEK,ADD,4786
9170,PEK,ALG,3283
9171,PEK,AMS,8864
9172,PEK,BKK,8864
9173,PEK,CAI,8309
9174,PEK,CAN,8864
9175,PEK,CDG,8864
9176,PEK,CGK,5191
9177,PEK,CKG,4011
9178,PEK,DEL,8309
9179,PEK,DOH,8864
9180,PEK,DXB,8864
9181,PEK,EWR,8864
9182,PEK,FRA,8864
9183,PEK,HGH,3283
9184,PEK,HKG,8864
9185,PEK,HND,4393
9186,PEK,IAH,8864
9187,PEK,ICN,8864
9188,PEK,IST,8864
9189,PEK,JFK,8864
9190,PEK,JNB,6031
9191,PEK,KMG,4011
9192,PEK,KUL,8864
9193,PEK,LAX,8864
9194,PEK,LGW,3283
9195,PEK,LHR,8864
9196,PEK,MAD,8864
9197,PEK,MNL,5606
9198,PEK,ORD,8864
9199,PEK,PVG,8864
9200,PEK,SEA,8309
9201,PEK,SFO,8864
9202,PEK,SGN,5606
9203,PEK,SHA,1418
9204,PEK,SIN,8864
9205,PEK,SVO,7369
9206,PEK,SYD,7369
9207,PEK,SZX,2937
9208,PEK,TPE,8864
9209,PEK,XIY,2605
9210,PEK,YYZ,8864
9211,PVG,ADD,5531
9212,PVG,AKL,3395
9213,PVG,AMS,10243
9214,PVG,BKK,10243
9215,PVG,CAN,10243
9216,PVG,CDG,10243
9217,PVG,CGK,5999
9218,PVG,CKG,4635
9219,PVG,DEL,9603
9220,PVG,DOH,10243
9221,PVG,DXB,10243
9222,PVG,EWR,10243
9223,PVG,FRA,10243
9224,PVG,HKG,10243
9225,PVG,ICN,10243
9226,PVG,IST,10243
9227,PVG,JFK,10243
9228,PVG,KMG,4635
9229,PVG,KUL,10243
9230,PVG,LAX,10243
9231,PVG,LHR,10243
9232,PVG,MEL,5077
9233,PVG,MNL,6478
9234,PVG,ORD,10243
9235,PVG,PEK,10243
9236,PVG,SEA,9603
9237,PVG,SFO,10243
9238,PVG,SGN,6478
9239,PVG,SIN,10243
9240,PVG,SVO,8516
9241,PVG,SYD,8516
9242,PVG,SZX,3395
9243,PVG,TPE,10243
9244,PVG,XIY,3011
9245,PVG,YYZ,10243
9246,SGN,BKK,11076
9247,SGN,CAN,11076
9248,SGN,CDG,11076
9249,SGN,CGK,6486
9250,SGN,DMK,2857
9251,SGN,DOH,11076
9252,SGN,DXB,11076
9253,SGN,FRA,11076
9254,SGN,HKG,11076
9255,SGN,HND,5489
9256,SGN,ICN,11076
9257,SGN,KUL,11076
9258,SGN,MEL,5489
9259,SGN,MNL,7005
9260,SGN,PEK,11076
9261,SGN,PVG,11076
9262,SGN,SIN,11076
9263,SGN,SVO,9208
9264,SGN,SYD,9208
9265,SGN,TPE,11076
9266,SHA,CAN,9550
9267,SHA,CKG,4321
9268,SHA,HKG,9550
9269,SHA,HND,4733
9270,SHA,KMG,4321
9271,SHA,PEK,9550
9272,SHA,SZX,3165
9273,SHA,XIY,2807
9274,SIN,ADL,1931
9275,SIN,AKL,4001
9276,SIN,AMS,12074
9277,SIN,BCN,8809
9278,SIN,BKK,12074
9279,SIN,BOM,7070
9280,SIN,CAN,12074
9281,SIN,CDG,12074
9282,SIN,CGK,7070
9283,SIN,CKG,5464
9284,SIN,DEL,11318
9285,SIN,DMK,3114
9286,SIN,DOH,12074
9287,SIN,DXB,12074
9288,SIN,FRA,12074
9289,SIN,HGH,4472
9290,SIN,HKG,12074
9291,SIN,HND,5984
9292,SIN,ICN,12074
9293,SIN,IST,12074
9294,SIN,JED,10672
9295,SIN,JNB,8216
9296,SIN,KMG,5464
9297,SIN,KUL,12074
9298,SIN,LHR,12074
9299,SIN,MEL,5984
9300,SIN,MNL,7636
9301,SIN,PEK,12074
9302,SIN,PVG,12074
9303,SIN,SGN,7636
9304,SIN,SYD,10038
9305,SIN,SZX,4001
9306,SIN,TPE,12074
9307,SVO,ALG,4361
9308,SVO,AMS,11774
9309,SVO,BCN,8591
9310,SVO,BKK,11774
9311,SVO,CAI,11038
9312,SVO,CAN,11774
9313,SVO,CDG,11774
9314,SVO,CMN,5835
9315,SVO,DEL,11038
9316,SVO,DXB,11774
9317,SVO,FRA,11774
9318,SVO,HKG,11774
9319,SVO,HRG,930
9320,SVO,ICN,11774
9321,SVO,IST,11774
9322,SVO,JFK,11774
9323,SVO,LAX,11774
9324,SVO,LHR,11774
9325,SVO,MAD,11774
9326,SVO,MIA,11774
9327,SVO,PEK,11774
9328,SVO,PVG,11774
9329,SVO,SGN,7447
9330,SVO,YYZ,11774
9331,SYD,ADL,2178
9332,SYD,AKL,4513
9333,SYD,BKK,13617
9334,SYD,CAN,13617
9335,SYD,CBR,500
9336,SYD,CGK,7974
9337,SYD,CKG,6162
9338,SYD,DEL,12765
9339,SYD,DFW,13617
9340,SYD,DXB,13617
9341,SYD,HKG,13617
9342,SYD,ICN,13617
9343,SYD,JNB,9266
9344,SYD,KUL,13617
9345,SYD,LAX,13617
9346,SYD,MEL,6749
9347,SYD,MNL,8612
9348,SYD,PEK,13617
9349,SYD,PVG,13617
9350,SYD,SCL,5044
9351,SYD,SFO,13617
9352,SYD,SGN,8612
9353,SYD,SIN,13617
9354,SYD,TPE,13617
9355,TPE,AMS,13070
9356,TPE,BKK,13070
9357,TPE,CAN,13070
9358,TPE,CDG,13070
9359,TPE,CGK,7654
9360,TPE,CKG,5914
9361,TPE,DEL,12252
9362,TPE,DXB,13070
9363,TPE,FRA,13070
9364,TPE,HGH,4841
9365,TPE,HKG,13070
9366,TPE,HND,6477
9367,TPE,ICN,13070
9368,TPE,JFK,13070
9369,TPE,KMG,5914
9370,TPE,KUL,13070
9371,TPE,LAX,13070
9372,TPE,MNL,8266
9373,TPE,PEK,13070
9374,TPE,PVG,13070
9375,TPE,SEA,12252
9376,TPE,SFO,13070
9377,TPE,SGN,8266
9378,TPE,SIN,13070
9379,TPE,SYD,10866
9380,TPE,SZX,4331
9381,TPE,XIY,3841
9382,TPE,YYZ,13070
9383,XIY,CAN,10988
9384,XIY,CKG,4972
9385,XIY,DMK,2834
9386,XIY,HGH,4070
9387,XIY,HKG,10988
9388,XIY,ICN,10988
9389,XIY,KMG,4972
9390,XIY,PEK,10988
9391,XIY,PVG,10988
9392,XIY,SHA,1758
9393,XIY,SZX,3641
9394,XIY,TPE,10988
9395,ADL,AKL,2793
9396,ADL,CBR,309
9397,ADL,DXB,8428
9398,ADL,HKG,8428
9399,ADL,KUL,8428
9400,ADL,MEL,4177
9401,ADL,SIN,8428
9402,ADL,SYD,7007
9403,MEL,ADL,1809
9404,MEL,AKL,3748
9405,MEL,BKK,11309
9406,MEL,CAN,11309
9407,MEL,CBR,415
9408,MEL,CGK,6622
9409,MEL,DEL,10601
9410,MEL,DOH,11309
9411,MEL,DXB,11309
9412,MEL,HKG,11309
9413,MEL,KUL,11309
9414,MEL,LAX,11309
9415,MEL,MNL,7152
9416,MEL,PVG,11309
9417,MEL,SGN,7152
9418,MEL,SIN,11309
9419,MEL,SYD,9402
9420,SYD,ADL,2178
9421,SYD,AKL,4513
9422,SYD,BKK,13617
9423,SYD,CAN,13617
9424,SYD,CBR,500
9425,SYD,CGK,7974
9426,SYD,CKG,6162
9427,SYD,DEL,12765
9428,SYD,DFW,13617
9429,SYD,DXB,13617
9430,SYD,HKG,13617
9431,SYD,ICN,13617
9432,SYD,JNB,9266
9433,SYD,KUL,13617
9434,SYD,LAX,13617
9435,SYD,MEL,6749
9436,SYD,MNL,8612
9437,SYD,PEK,13617
9438,SYD,PVG,13617
9439,SYD,SCL,5044
9440,SYD,SFO,13617
9441,SYD,SGN,8612
9442,SYD,SIN,13617
9443,SYD,TPE,13617
9444,ADD,BKK,10169
9445,ADD,BOM,5955
9446,ADD,CAI,9533
9447,ADD,CAN,10169
9448,ADD,CDG,10169
9449,ADD,DEL,9533
9450,ADD,DOH,10169
9451,ADD,DXB,10169
9452,ADD,FRA,10169
9453,ADD,HKG,10169
9454,ADD,IST,10169
9455,ADD,JED,8988
9456,ADD,JNB,6920
9457,ADD,LHR,10169
9458,ADD,LOS,4602
9459,ADD,NBO,4602
9460,ADD,PEK,10169
9461,ADD,PVG,10169
9462,ALG,BCN,6932
9463,ALG,CAI,8906
9464,ALG,CDG,9500
9465,ALG,CMN,4708
9466,ALG,DOH,9500
9467,ALG,DXB,9500
9468,ALG,FRA,9500
9469,ALG,IST,9500
9470,ALG,LGW,3519
9471,ALG,LHR,9500
9472,ALG,MAD,9500
9473,ALG,PEK,9500
9474,ALG,SVO,7898
9475,ALG,TUN,3148
9476,AMS,ATL,8152
9477,AMS,BCN,5948
9478,AMS,BKK,8152
9479,AMS,BOM,4774
9480,AMS,BOS,5948
9481,AMS,CAI,7642
9482,AMS,CAN,8152
9483,AMS,CDG,8152
9484,AMS,CMN,4040
9485,AMS,CPT,644
9486,AMS,DEL,7642
9487,AMS,DFW,8152
9488,AMS,DOH,8152
9489,AMS,DXB,8152
9490,AMS,EWR,8152
9491,AMS,EZE,4040
9492,AMS,FRA,8152
9493,AMS,GRU,8152
9494,AMS,HGH,3019
9495,AMS,HKG,8152
9496,AMS,IAH,8152
9497,AMS,ICN,8152
9498,AMS,IST,8152
9499,AMS,JFK,8152
9500,AMS,JNB,5547
9501,AMS,KUL,8152
9502,AMS,LAX,8152
9503,AMS,LGW,3019
9504,AMS,LHR,8152
9505,AMS,LIM,4040
9506,AMS,LOS,3689
9507,AMS,MAD,8152
9508,AMS,MEX,7206
9509,AMS,NBO,3689
9510,AMS,ORD,8152
9511,AMS,PEK,8152
9512,AMS,PVG,8152
9513,AMS,SEA,7642
9514,AMS,SFO,8152
9515,AMS,SIN,8152
9516,AMS,SVO,6778
9517,AMS,TPE,8152
9518,AMS,TUN,2702
9519,AMS,YYZ,8152
9520,ATL,AMS,11602
9521,ATL,BOG,6265
9522,ATL,BOS,8465
9523,ATL,BSB,1205
9524,ATL,CDG,11602
9525,ATL,CLT,7895
9526,ATL,DEN,6794
9527,ATL,DFW,11602
9528,ATL,DXB,11602
9529,ATL,EWR,11602
9530,ATL,EZE,5750
9531,ATL,FRA,11602
9532,ATL,GRU,11602
9533,ATL,IAH,11602
9534,ATL,ICN,11602
9535,ATL,JFK,11602
9536,ATL,JNB,7895
9537,ATL,LAS,7895
9538,ATL,LAX,11602
9539,ATL,LHR,11602
9540,ATL,LIM,5750
9541,ATL,LOS,5250
9542,ATL,MAD,11602
9543,ATL,MCO,7895
9544,ATL,MEX,10255
9545,ATL,MIA,11602
9546,ATL,ORD,11602
9547,ATL,PHX,6265
9548,ATL,SCL,4297
9549,ATL,SEA,10876
9550,ATL,SFO,11602
9551,ATL,YYZ,11602
9552,BCN,ALG,4413
9553,BCN,AMS,11914
9554,BCN,BOG,6433
9555,BCN,CAI,11169
9556,BCN,CDG,11914
9557,BCN,CMN,5905
9558,BCN,DOH,11914
9559,BCN,DXB,11914
9560,BCN,EWR,11914
9561,BCN,EZE,5905
9562,BCN,FRA,11914
9563,BCN,GRU,11914
9564,BCN,IST,11914
9565,BCN,JFK,11914
9566,BCN,LGW,4413
9567,BCN,LHR,11914
9568,BCN,MAD,11914
9569,BCN,MIA,11914
9570,BCN,SIN,11914
9571,BCN,SVO,9905
9572,BCN,TUN,3948
9573,BCN,YYZ,11914
9574,BKK,ADD,6181
9575,BKK,AKL,3794
9576,BKK,AMS,11447
9577,BKK,BOM,6703
9578,BKK,CAI,10731
9579,BKK,CAN,11447
9580,BKK,CDG,11447
9581,BKK,CGK,6703
9582,BKK,CKG,5180
9583,BKK,DEL,10731
9584,BKK,DOH,11447
9585,BKK,DXB,11447
9586,BKK,FRA,11447
9587,BKK,HKG,11447
9588,BKK,HND,5673
9589,BKK,ICN,11447
9590,BKK,IST,11447
9591,BKK,JNB,7789
9592,BKK,KMG,5180
9593,BKK,KUL,11447
9594,BKK,LHR,11447
9595,BKK,MAD,11447
9596,BKK,MEL,5673
9597,BKK,MNL,7240
9598,BKK,NBO,5180
9599,BKK,PEK,11447
9600,BKK,PVG,11447
9601,BKK,SGN,7240
9602,BKK,SIN,11447
9603,BKK,SVO,9517
9604,BKK,SYD,9517
9605,BKK,SZX,3794
9606,BKK,TPE,11447
9607,BOG,ATL,11011
9608,BOG,BCN,8034
9609,BOG,CDG,11011
9610,BOG,CLO,622
9611,BOG,DFW,11011
9612,BOG,EWR,11011
9613,BOG,EZE,5457
9614,BOG,FRA,11011
9615,BOG,GRU,11011
9616,BOG,IAH,11011
9617,BOG,JFK,11011
9618,BOG,LIM,5457
9619,BOG,MAD,11011
9620,BOG,MCO,7492
9621,BOG,MEX,9732
9622,BOG,MIA,11011
9623,BOG,SCL,4078
9624,BOG,YYZ,11011
9625,BOM,ADD,5442
9626,BOM,AMS,10078
9627,BOM,BKK,10078
9628,BOM,CAI,9447
9629,BOM,CDG,10078
9630,BOM,DEL,9447
9631,BOM,DOH,10078
9632,BOM,DXB,10078
9633,BOM,EWR,10078
9634,BOM,FRA,10078
9635,BOM,HKG,10078
9636,BOM,ICN,10078
9637,BOM,IST,10078
9638,BOM,JED,8908
9639,BOM,JNB,6858
9640,BOM,KUL,10078
9641,BOM,LHR,10078
9642,BOM,NBO,4560
9643,BOM,SIN,10078
9644,BOS,AMS,10887
9645,BOS,ATL,10887
9646,BOS,CDG,10887
9647,BOS,CLT,7409
9648,BOS,DEN,6376
9649,BOS,DFW,10887
9650,BOS,DXB,10887
9651,BOS,EWR,10887
9652,BOS,FRA,10887
9653,BOS,IAH,10887
9654,BOS,JFK,10887
9655,BOS,LAS,7409
9656,BOS,LAX,10887
9657,BOS,LHR,10887
9658,BOS,MAD,10887
9659,BOS,MCO,7409
9660,BOS,MIA,10887
9661,BOS,ORD,10887
9662,BOS,PHX,5879
9663,BOS,SEA,10206
9664,BOS,SFO,10887
9665,BOS,YYZ,10887
9666,BSB,ATL,6904
9667,BSB,CDG,6904
9668,BSB,EZE,3421
9669,BSB,GRU,6904
9670,BSB,MIA,6904
9671,BSB,SDU,138
9672,CAI,ADD,7586
9673,CAI,ALG,5203
9674,CAI,AMS,14048
9675,CAI,BCN,10250
9676,CAI,BKK,14048
9677,CAI,BOM,8227
9678,CAI,CAN,14048
9679,CAI,CDG,14048
9680,CAI,CGK,8227
9681,CAI,CMN,6962
9682,CAI,DOH,14048
9683,CAI,DXB,14048
9684,CAI,FRA,14048
9685,CAI,HRG,1110
9686,CAI,IST,14048
9687,CAI,JED,12417
9688,CAI,JFK,14048
9689,CAI,JNB,9559
9690,CAI,LHR,14048
9691,CAI,LOS,6357
9692,CAI,MAD,14048
9693,CAI,NBO,6357
9694,CAI,PEK,14048
9695,CAI,SVO,11679
9696,CAI,TUN,4656
9697,CAI,YYZ,14048
9698,CAN,ADD,6459
9699,CAN,AKL,3964
9700,CAN,AMS,11962
9701,CAN,BKK,11962
9702,CAN,CAI,11213
9703,CAN,CDG,11962
9704,CAN,CGK,7005
9705,CAN,CKG,5413
9706,CAN,DEL,11213
9707,CAN,DMK,3085
9708,CAN,DOH,11962
9709,CAN,DXB,11962
9710,CAN,HGH,4430
9711,CAN,HKG,11962
9712,CAN,ICN,11962
9713,CAN,IST,11962
9714,CAN,JED,10573
9715,CAN,KMG,5413
9716,CAN,KUL,11962
9717,CAN,LAX,11962
9718,CAN,LHR,11962
9719,CAN,MEL,5928
9720,CAN,MNL,7565
9721,CAN,NBO,5413
9722,CAN,PEK,11962
9723,CAN,PVG,11962
9724,CAN,SGN,7565
9725,CAN,SHA,1913
9726,CAN,SIN,11962
9727,CAN,SVO,9945
9728,CAN,SYD,9945
9729,CAN,TPE,11962
9730,CAN,XIY,3516
9731,CLT,ATL,10723
9732,CLT,BOS,7824
9733,CLT,CDG,10723
9734,CLT,DEN,6279
9735,CLT,DFW,10723
9736,CLT,EWR,10723
9737,CLT,FRA,10723
9738,CLT,GRU,10723
9739,CLT,IAH,10723
9740,CLT,JFK,10723
9741,CLT,LAS,7296
9742,CLT,LAX,10723
9743,CLT,LHR,10723
9744,CLT,MCO,7296
9745,CLT,MEX,9478
9746,CLT,MIA,10723
9747,CLT,ORD,10723
9748,CLT,PHX,5790
9749,CLT,SEA,10052
9750,CLT,SFO,10723
9751,CLT,YYZ,10723
9752,CMN,ALG,3810
9753,CMN,AMS,10286
9754,CMN,BCN,7505
9755,CMN,CAI,9643
9756,CMN,CDG,10286
9757,CMN,DOH,10286
9758,CMN,DXB,10286
9759,CMN,FRA,10286
9760,CMN,GRU,10286
9761,CMN,IST,10286
9762,CMN,JED,9092
9763,CMN,JFK,10286
9764,CMN,LGW,3810
9765,CMN,LHR,10286
9766,CMN,MAD,10286
9767,CMN,SVO,8552
9768,CMN,TUN,3409
9769,DEL,ADD,6429
9770,DEL,AMS,11906
9771,DEL,BKK,11906
9772,DEL,BOM,6972
9773,DEL,CAN,11906
9774,DEL,CDG,11906
9775,DEL,DOH,11906
9776,DEL,DXB,11906
9777,DEL,EWR,11906
9778,DEL,FRA,11906
9779,DEL,HKG,11906
9780,DEL,ICN,11906
9781,DEL,IST,11906
9782,DEL,JED,10523
9783,DEL,JFK,11906
9784,DEL,KUL,11906
9785,DEL,LHR,11906
9786,DEL,MEL,5901
9787,DEL,NBO,5388
9788,DEL,ORD,11906
9789,DEL,PEK,11906
9790,DEL,PVG,11906
9791,DEL,SIN,11906
9792,DEL,SVO,9898
9793,DEL,SYD,9898
9794,DEL,TPE,11906
9795,DFW,AMS,12185
9796,DFW,ATL,12185
9797,DFW,BOG,6580
9798,DFW,BOS,8891
9799,DFW,CDG,12185
9800,DFW,CLT,8291
9801,DFW,DEN,7135
9802,DFW,DXB,12185
9803,DFW,EWR,12185
9804,DFW,EZE,6039
9805,DFW,FRA,12185
9806,DFW,GRU,12185
9807,DFW,IAH,12185
9808,DFW,ICN,12185
9809,DFW,JFK,12185
9810,DFW,LAS,8291
9811,DFW,LAX,12185
9812,DFW,LHR,12185
9813,DFW,LIM,6039
9814,DFW,MAD,12185
9815,DFW,MCO,8291
9816,DFW,MEX,10770
9817,DFW,MIA,12185
9818,DFW,ORD,12185
9819,DFW,PHX,6580
9820,DFW,SCL,4513
9821,DFW,SEA,11423
